update;: 27-07-2023;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;MONITORING KAPASITAS SERVER STORAGE;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
NO;TYPE;HOSTNAME MGMT;IP MGMT;SN;TIPE;OS;KAPASITAS TB;USAGE TB;USAGE (%);CPU GB;Slot Dimm;Slot Dimm Usage;RAM (GB);Slot HDD;Jumlah HDD;Jenis HDD;PIC;LAYANAN;IP LAYANAN;HOSTNAME LAYANAN;Tahun Pengadaan;Expired;END OF WARRANTY
;;;;;;;;;;;;;;;;;;kliping.dpr.go.id;172.16.96.14;;;;
;;;;;;;;;;;;;;;;;;epaper.dpr.go.id;172.16.96.14;;;;
;;;;;;;;;;;;;;;;;;sipinter.dpr.go.id;172.16.96.14;;;;
;;;;;;;;;;;;;;;;;;wbs.dpr.go.id;172.16.96.16;;;;
;;;;;;;;;;;;;;;;;;sigota.dpr.go.id;172.16.96.16;;;;
;;;;;;;;;;;;;;;;;;ppkp.dpr.go.id;172.16.96.16;;;;
;;;;;;;;;;;;;;;;;;yankes.dpr.go.id;172.16.96.16;;;;
;;;;;;;;;;;;;;;;;;semar.dpr.go.id;172.16.96.16;;;;
;;;;;;;;;;;;;;;;;;siap.dpr.go.id;172.16.96.26;;;;
;;;;;;;;;;;;;;;;;;pamdal.dpr.go.id;172.16.96.26;;;;
;;;;;;;;;;;;;;;;;;pamdal.dpr.go.id;172.16.96.26;;;;
;;;;;;;;;;;;;;;;;;pamdal.dpr.go.id;172.16.96.26;;;;
;;;;;;;;;;;;;;;;;;tvr.dpr.go.id;192.168.0.21;;;;
;;;;;;;;;;;;;;;;;;ppid.dpr.go.id;192.168.0.21;;;;
;;;;;;;;;;;;;;;;;;pengaduan.dpr.go.id;192.168.0.21;;;;
;;;;;;;;;;;;;;;;;;pusdiklat.dpr.go.id;192.168.0.21;;;;
;;;;;;;;;;;;;;;;;;jurnal.dpr.go.id;192.168.0.26;;;;
;;;;;;;;;;;;;;;;;;ittama.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;pusatpuu.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;puslit.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;pusatpuu.dpr.go.id/simas-puu/index;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;korpri.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;sdip.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;sejati.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;puspanlakuu.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;puspanlakuu.dpr.go.id/sipanlak-uu/index/id/2;192.168.0.28;;;;
;;;;;;;;;;;;;;;;;;puspanlakuu.dpr.go.id/perlak-uu/index/id/1;192.168.0.29;;;;
;;;;;;;;;;;;;;;;;;pusatpuu.dpr.go.id;192.168.0.27;;;;
;;;;;;;;;;;;;;;;;;perisai.dpr.go.id;192.168.0.31;;;;
;;;;;;;;;;;;;;;;;;sirajin.dpr.go.id;192.168.0.31;;;;
;;;;;;;;;;;;;;;;;;bdti.dpr.go.id;192.168.0.31;;;;
;;;;;;;;;;;;;;;;;;bdti.dpr.go.id;192.168.0.31;;;;
;;;;;;;;;;;;;;;;;;aladin.dpr.go.id;192.168.0.31;;;;
;;;;;;;;;;;;;;;;;;perpustakaan.dpr.go.id;192.168.0.31;;;;
;;;;;;;;;;;;;;;;;;ksap.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;https://ketua.dpr.go.id/admin/index;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;siperdana.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;pusatdata.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;pusatdata.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;ksap.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;ksap.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;ksap.dpr.go.id;192.168.0.37;;;;
;;;;;;;;;;;;;;;;;;sinona.dpr.go.id;192.168.0.34;;;;
;;;;;;;;;;;;;;;;;;ppnpn.dpr.go.id;192.168.0.34;;;;
;;;;;;;;;;;;;;;;;;sinona.dpr.go.id;192.168.0.34;;;;
